1,1,0,0,2,0,0,1,0,1,1,1,2,1,0,2,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,17,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,1,1,2,0,0,0,1,1,2,0,2,0,2,1,0,0,1,1,1,1,0,0
0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,0,1,2,0,7,1,0,0,0,0,0,1,0,0,0,0,1,14,3,0,1,1,1,0,0,1,2,0,0,0,0,8,3,1,0,1,1,1,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,0,1
0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,1,2,0,0,1,1,2,22,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,4,1,0,2,0,1,0,0,3,0,0,6,0,0,0,0,0,0,0
3,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,6,1,1,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,22,11,1,1,0,0,1,1,1,2,0,0,0,0,0,1,2,2,1,0,0,0,2,1,0,0,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0
3,1,0,2,0,1,0,2,0,1,1,1,1,1,1,0,1,1,3,0,0,0,1,0,1,0,0,0,9,0,0,0,1,0,0,8,25,2,1,0,0,1,1,0,0,0,1,0,2,0,1,3,2,0,0,2,0,2,1,0,1,2,1,0,0,2,0,0,0,1,4,0,0,0,1,1,0,0,0,2
0,1,0,0,0,1,0,0,2,0,0,2,1,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,4,55,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,2
0,0,0,0,1,0,0,0,0,1,1,1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,0,1,1,0,0,2,0,0,0,3,1,0,0,2,0,3,1,0,1,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,3,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,25,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,0,1,1,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,33,0,1,0,0,1,1,0,0,0,0,1,0,2,8,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2
