47,1,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,1,0,0,1,0,3,0,0,3,1,1,0,3,0,0,0,2,0,1,1,0,1,0,3,0,0,0,0
3,57,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,3,1,0,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,4,0,0,1,3,0,0,4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,56,0,0,0,0,0,0,0,1,0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
0,0,0,0,43,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,25,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,1,2,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
0,0,0,0,0,1,57,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,2,3,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,5
0,0,0,0,0,0,2,40,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0
0,0,2,0,0,2,0,1,39,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,1,1,3,2,1,2,0,4,0,0,2,0,0,2,3,1,2,1,0,6,0,0,3
0,1,1,0,0,0,1,0,0,62,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
1,0,0,0,0,0,0,0,0,0,65,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,1,2,0,1,0,19,1,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,6,0,1,0,0,0,0,0,2,0,2,1,1,1,4,0,1,5,0,0,1,0,0,5,1,8,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,14,1,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,4,2,0,1,0,0
0,1,1,1,1,0,2,1,3,0,0,1,0,34,3,1,1,1,0,0,0,0,0,1,1,1,0,3,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,1,4,0,1,0,0,1,1,1,2,1,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,1,0,3
1,0,1,0,0,0,1,0,0,8,1,2,0,0,42,0,0,2,0,0,0,0,0,2,0,1,1,1,2,0,1,0,0,1,3,0,4,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,2,0,1,0,1,0,0,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,53,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,6,0,0,0,0,1,0,1,0,0,1,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,1
0,0,0,1,0,1,0,0,0,3,1,0,0,0,1,1,1,29,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,3,0,0,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,41,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,7,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,3,0
0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,50,1,3,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,8,0,0,0,2,1,0,3,0,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0
0,3,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,1,1,2,0,2,2,5,1,0,1,2,0,1,0,0,0,1,1,0,0,2,0,0,2,0,1,1,0,0,0
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,23,1,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0
0,0,1,4,0,0,0,2,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,1,0,1,1,3,2,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,1,0,0,0,0,1,2,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,1,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,0,0,9,0
0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,8,0,0,0,1,0,0,3,1,1,1,0,0,1,0,2,0,0,3,3,0,0,0,0,2,0,1,1,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,4,0,1,1,0,1,1,0,2
1,1,1,0,0,0,0,0,0,11,2,1,1,1,4,0,0,0,0,0,0,1,1,0,0,2,0,0,31,0,1,0,2,0,0,1,6,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1,1,0,0
0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,43,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,13,1,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,39,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,5,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0
0,2,0,0,2,0,1,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,2,15,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,3,0,1,2,0,0,3,0,0,0,1,0,3,0,0,0,2,1,1,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,34,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,5,0,0,1,0,0,4,1,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,1,3,1,1,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,2,0,4,0,1,0,0,0
0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,6,0,0,1,0,0,1,0,2,1,1,15,0,5,0,0,0,0,1
2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,3,1,0,0,1,1,1,30,6,3,0,0,2,2,0,0,2,0,1,1,0,0,2,0,1,0,0,0,0,3,1,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,2,0,0,0,1,0,3,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,2,0,1,0,0,3,1,0,1,0,0,1,6,30,2,0,0,0,0,1,1,0,0,2,1,0,1,0,0,3,0,0,1,1,5,2,0,1,0,1,0,7,0,1,0,0,0,2,2,0,1,3,0,0,1,0,1
0,0,0,0,1,1,1,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,58,0,0,0,1,0,0,0,0,1,4,1,0,0,1,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,0,1,0,0,0
